"SEQ_KEY","COORD_OP_CODE","SOURCE_CRS_CODE","TARGET_CRS_CODE","REMARKS","COORD_OP_SCOPE","AREA_OF_USE_CODE","AREA_SOUTH_BOUND_LAT","AREA_NORTH_BOUND_LAT","AREA_WEST_BOUND_LON","AREA_EAST_BOUND_LON","SHOW_OPERATION","DEPRECATED","COORD_OP_METHOD_CODE","DX","DY","DZ","RX","RY","RZ","DS","PREFERRED"
369,15967,4761,4326,"Approximation at the +/- 1m level assuming that ETRS89 is equivalent to WGS 84. HTRS96 is a regional realisation of ETRS89.","Accuracy +/- 1 metre.",1076,42.3,46.57,13.02,19.5,1,0,9603,0,0,0,,,,,1
370,1159,4250,4326,Derived at 8 stations.,"For military purposes. Accuracy 2m, 3m and 2m in X, Y and Z axes.",1104,1.08,11.17,-3.9,1.34,1,0,9603,-130,29,364,,,,,1
371,1160,4251,4326,Derived at 4 stations.,For military purposes only. Accuracy 15m in each axis.,1142,0.84,8.57,-13.67,-7.37,1,0,9603,-90,40,88,,,,,1
372,1887,4182,4326,Derived at 3 stations.,For military purposes only. Accuracy 20m in each axis.,1344,39.35,39.75,-31.3,-31,1,0,9603,-425,-169,81,,,,,1
373,1982,4182,4326,Derived at 2 stations in 1999.,For low resolution applications.,1344,39.35,39.75,-31.3,-31,1,0,9603,-422.651,-172.995,84.02,,,,,0
374,1161,4253,4326,Derived at 6 stations.,"For military purposes. Accuracy 8m, 11m and 9m in X, Y and Z axes.",2364,7.5,21,116,127,1,0,9603,-133,-77,-51,,,,,1
375,1162,4253,4326,Derived at 1 station.,For military purposes. Accuracy 25m in each axis.,2365,4,10,119,127,1,0,9603,-133,-79,-72,,,,,0
376,1529,4254,4326,"Derived through ties at 3 stations (RC03, TOTAL11 and MP12) to 3 IGS stations in November 1995",Oil exploration.,2357,-55.05,-52.64,-68.64,-63.81,1,0,9606,18.38,192.45,96.82,0.056,-0.142,-0.2,-0.0013,0
377,1892,4254,4326,Derived at 2 stations. As the source CRS was used for the border survey this transformation is probably also applicable to adjacent areas of Argentina.,Accuracy 25m in each axis.,2805,-55.9,-48.64,-75.64,-66.52,1,0,9603,16,196,93,,,,,1
378,1246,4255,4326,Accuracy estimate not available.,For military purposes only.,1024,29.41,38.5,60.54,74.96,1,0,9603,-333,-222,114,,,,,1
379,1164,4256,4326,Derived at 1 station.,For military purposes. Accuracy 25m in each axis.,2369,-5,-4.5,55,56,1,0,9603,41,-220,-134,,,,,1
380,1837,4257,4326,,Oil exploration.,1316,-7.9,2,117.6,121,1,0,9603,-587.8,519.75,145.76,,,,,1
381,1149,4258,4326,,ETRS89 is a realisation of WGS 84 coincident to within 1 metre. This transformation has an accuracy equal to the coincidence figure.,1298,34.5,71.05,-10.67,31.55,1,0,9603,0,0,0,,,,,1
382,1571,4258,4326,"Dutch sources also quote an equivalent transformation with parameter values dX=+593.032 dY=+26.000 dZ=+478.741m, rX rY rZ and dS as this tfm. These values belong to a different transformation method and cannot be used with the Coordinate Frame method.",Accuracy 0.5m,1172,50.78,55.8,2.48,7.37,1,1,9607,565.04,49.91,465.84,0.409394387439237,-0.359705195614311,1.86849100035057,4.0772,0
383,1330,4259,4326,"Derived at Station Y in April 1989 using 572 transit satellite passes. Computed value for dZ was -96.42 but -96.38 has been utilised. Replaced Malongo 1987 to WGS 84 (3) (code 15791) in 1989. Replaced by Malongo 1987 to WGS 84 (2) (code 1557) in 1990.",Offshore oil exploration and production between April 1989 and June 1990.,3180,-6,-5.03,10.85,12.43,1,0,9603,-252.95,-4.11,-96.38,,,,,0
384,1557,4259,4326,"Derived at station Y in July 1990 through Transit single point positioning using 187 passes by Geodetic Survey Ltd. Replaces Malongo 1987 to WGS 84 (1) (trf code 1330).",Offshore oil exploration and production from June 1990.,3180,-6,-5.03,10.85,12.43,1,0,9603,-254.1,-5.36,-100.29,,,,,0
385,15791,4259,4326,"Derived via WGS 72BE by Geodetic for Chevron in 1987 by single point Transit translocation at 1 station (Malongo Y). Replaced in 1989 by Malongo 1987 to WGS 84 (1) (code 1330).",Oil industry exploration and production between September 1987 and April 1989.,3179,-6,-4.37,10.85,13.11,1,0,9603,-259.99,-5.28,-97.09,,,,,1
386,1316,4260,4326,,"?",1060,1.66,13.09,8.38,16.22,1,1,9603,-70.9,-151.8,-41.4,,,,,0
387,1166,4261,4326,Derived at 9 stations.,"For military purposes. Accuracy 5m, 3m and 3m in X, Y and Z axes.",1166,27.68,36.23,-13.77,-1.01,1,0,9603,31,146,47,,,,,1
388,1165,4262,4326,Derived at 1 station.,For military purposes only. Accuracy 25m in each axis.,1089,12.33,18.57,36.4,43.3,1,0,9603,639,405,60,,,,,1
389,1067,4263,4326,"Used by Statoil for deep water blocks 210, 213, 217 and 218. Parameter values interpolated from Racal Survey geocentric translation contour charts for each of these four blocks and then meaned.",Oil industry exploration and production.,1717,2.25,6.2,2.7,8,1,0,9603,-92.1,-89.9,114.9,,,,,0
390,1167,4263,4326,"Derived at 2 stations. Note: Minna is used in Nigeria, not Cameroon.",For military purposes only. Accuracy 25m in each axis.,3226,1.66,13.09,8.51,16.22,1,0,9603,-81,-84,115,,,,,0
391,1168,4263,4326,Derived at 6 stations.,"For military purposes. Accuracy 3m, 6m and 5m in X, Y and Z axes.",1178,0.93,13.9,2.7,14.68,1,0,9603,-92,-93,122,,,,,1
392,1534,4263,4326,,Oil exploration.,2371,3,6.5,5,8.5,1,1,9606,-111.92,-87.85,114.5,1.875,0.202,0.219,0.032,0
393,1754,4263,4326,"Derived at 8 stations across the Niger delta. Used by Shell SPDC throughout southern Nigeria onshore, delta and shallow offshore from 1994 and by Total in OPL246. Sometimes given with parameter values to greater resolution; values here are adequate.",Oil exploration.,2371,3,6.5,5,8.5,1,0,9606,-111.92,-87.85,114.5,1.875,0.202,0.219,0.032,0
394,1818,4263,4326,Concatenated via WGS 72BE.,Oil industry operations.,1717,2.25,6.2,2.7,8,1,0,9606,-89,-112,125.9,0,0,0.814,-0.38,0
395,1819,4263,4326,Used by Shell in southern Nigeria and Total in OPL246.,Oil industry operations.,2371,3,6.5,5,8.5,1,1,9606,-111.92,-87.85,114.5,1.875,0.202,0.219,0.032,0
396,1820,4263,4326,Derived by Nortech at station L40 Minna using NNPC 1989 GPS network tied to 4 ADOS stations. Used by Conoco in OPLs 219-220 to cm precision and ExxonMobil in OPL 209 to dm precision..,Oil industry operations.,1717,2.25,6.2,2.7,8,1,0,9603,-93.2,-93.31,121.156,,,,,0
397,1821,4263,4326,"Derived by Elf Petroleum Nigeria in 1994 at 3 stations (M101 onshore, offshore platforms XSW06 and XSV39) and used in OMLs 99-102 and OPLs 222-223.",Oil industry operations.,1717,2.25,6.2,2.7,8,1,0,9603,-88.98,-83.23,113.55,,,,,0
398,1822,4263,4326,"Used by Shell SNEPCO for OPLs 209-213 and 316. Derived during 1990 Niger Delta control survey at 4 stations (XSU27, 30 31 and 35).",Oil industry exploration and production.,1717,2.25,6.2,2.7,8,1,0,9603,-92.726,-90.304,115.735,,,,,0
399,1823,4263,4326,"Used by Shell SNEPCO for OPLs 217-223. Derived during 1990 Niger Delta control survey at 4 stations (XSU38, 41, 44 and 45).",Oil industry exploration and production.,1717,2.25,6.2,2.7,8,1,0,9603,-93.134,-86.647,114.196,,,,,0
400,1824,4263,4326,Used by Shell SNEPCO for Gongola basin.,Oil industry exploration and production.,2371,3,6.5,5,8.5,1,0,9603,-93,-94,124,,,,,0
401,15493,4263,4326,"Adopted by MPN for all joint venture operations from 1/1/1996.",Oil industry exploration and production.,3590,4,5,6,8,1,0,9603,-94.031,-83.317,116.708,,,,,0
402,15705,4263,4326,"Derived via WGS 72(BE). Minna to WGS 72(BE) transformation derived in 1981 for Mobil E&P Nigeria (MEPCON) by Geodetic Survey through Transit translocation at six stations in southern Nigeria. Used by MEPCON in blocks OPL 215 and 221.",Oil industry exploration.,1717,2.25,6.2,2.7,8,1,0,9606,-83.13,-104.95,114.63,0,0,0.554,0,0
403,15706,4263,4326,Used by Elf in Blocks OPL 222 and OPL 223 and by Mobil in 1994.,Oil industry exploration.,1717,2.25,6.2,2.7,8,1,0,9603,-93.6,-83.7,113.8,,,,,0
404,15755,4263,4326,Derived in 1995 at unspecified DMA ADOS stations and Racal stations M101 and ZVS3003. Used by Elf in onshore Blocks OML 58.,Oil industry exploration and production. Accuracy 0.5m.,3113,5.05,5.31,6.54,6.83,1,0,9603,-90.2,-87.32,114.17,,,,,0
405,1329,4264,4326,"Superseded in 1990 by trf Malongo 1987 to WGS 84 (2), code 1557. Malongo 1987 is an offshore extension of the Mhast cooordinate system.","Used for oil exploration by Chevron until superseded in 1990 by trf Malongo 1987 to WGS 84 (2), code 1557.",1317,-6,-5.03,10.6,12.23,1,1,9603,-252.95,-4.11,-96.38,,,,,0
406,1088,4265,4326,,Oil exploration and production,2882,43,47.25,12,19.5,1,0,9603,-223.7,-67.38,1.34,,,,,0
407,1089,4265,4326,,Oil exploration and production,2883,41.75,43.75,13.25,19,1,0,9603,-225.4,-67.7,7.85,,,,,0
408,1090,4265,4326,,Oil exploration and production,2884,39.75,42,16,20,1,0,9603,-227.1,-68.1,14.4,,,,,0
409,1091,4265,4326,,Marine navigation,2885,39.5,41,18,20,1,0,9603,-231.61,-68.21,13.93,,,,,0
410,1092,4265,4326,,Marine navigation,2886,37,40.5,16,21,1,0,9603,-225.06,-67.37,14.61,,,,,0
411,1093,4265,4326,,Marine navigation,2887,36,37.5,13,16,1,0,9603,-229.08,-65.73,20.21,,,,,0
412,1094,4265,4326,,Marine navigation,2888,36.5,38.5,10,13,1,0,9603,-230.47,-56.08,22.43,,,,,0
413,1169,4265,4326,Derived at 1 station.,For military purposes. Accuracy 25m in each axis.,2339,38.5,41.5,8,10,1,0,9603,-225,-65,9,,,,,0
414,1660,4265,4326,"Parameter values from Monte Mario to ETRS89 (1) (code 1659). Assumes ETRS89 and WGS 84 can be considered the same to within the accuracy of the transformation.","Accuracy: 4 metres",2372,37.75,47.09,6.65,18.53,1,0,9606,-104.1,-49.1,-9.9,0.971,-2.917,0.714,-11.68,1
415,1662,4265,4326,"Parameter values from Monte Mario to ETRS89 (2) (code 1661). Assumes ETRS89 and WGS 84 can be considered the same to within the accuracy of the transformation.","Accuracy: 4 metres",2339,38.5,41.5,8,10,1,0,9606,-168.6,-34,38.6,-0.374,-0.679,-1.379,-9.48,0
416,1664,4265,4326,"Parameter values from Monte Mario to ETRS89 (3) (code 1663). Assumes ETRS89 and WGS 84 can be considered the same to within the accuracy of the transformation.","Accuracy: 4 metres",2340,36.5,38.5,12,16,1,0,9606,-50.2,-50.4,84.8,-0.69,-2.012,0.459,-28.08,0
417,1163,4266,4326,Derived at 1 station.,For military purposes only. Accuracy 25m in each axis.,1100,-6.39,2.33,5.91,14.55,1,0,9603,-74,-130,42,,,,,1
418,1532,4266,4326,Derived as mean of Doris determinations at 3 stations in Port Gentil area in 1994.,Oil exploration.,1100,-6.39,2.33,5.91,14.55,1,0,9603,-80.7,-132.5,41.1,,,,,0
419,1170,4267,4326,Derived at 15 stations.,"For military purposes. Accuracy 3m, 9m and 12m in X, Y and Z axes.",2418,16.5,23.77,-85.16,-61.62,1,0,9603,-3,142,183,,,,,0
420,1171,4267,4326,Derived at 19 stations.,"For military purposes only. Accuracy 8m, 3m and 5m in X, Y and Z axes.",2419,8.03,18.49,-92.25,-82.56,1,0,9603,0,125,194,,,,,0
421,1172,4267,4326,Derived at 112 stations.,"For military purposes only. Accuracy 15m, 11m and 6m in X, Y and Z axes.",1061,41.68,85.05,-141.15,-48.06,1,0,9603,-10,158,187,,,,,1
422,1173,4267,4326,Derived at 405 stations.,"For military purposes only. Accuracy 5m, 5m and 6m in X, Y and Z axes.",1323,24.53,49.39,-124.85,-67.07,1,0,9603,-8,160,176,,,,,0
423,1174,4267,4326,Derived at 129 stations.,"For military purposes only. Accuracy 5m, 5m and 8m in X, Y and Z axes.",2389,24.53,48.72,-94.41,-67.07,1,0,9603,-9,161,179,,,,,0
424,1175,4267,4326,Derived at 276 stations.,"For military purposes only. Accuracy 5m, 3m and 3m in X, Y and Z axes.",2390,25.83,49.39,-124.85,-89.1,1,0,9603,-8,159,175,,,,,0
425,1176,4267,4326,Derived at 47 stations.,"For military purposes only. Accuracy 5m, 9m and 5m in X, Y and Z axes.",2412,54.35,71.35,-173.11,-129.99,1,0,9603,-5,135,172,,,,,0
426,1177,4267,4326,Derived at 11 stations.,"For military purposes. Accuracy 5m, 3m and 5m in X, Y and Z axes.",2413,20.37,30.48,-80.95,-70.67,1,0,9603,-4,154,178,,,,,0
427,1178,4267,4326,Derived at 1 station.,For military purposes. Accuracy 25m in each axis.,2414,23.94,24.13,-74.57,-74.42,1,0,9603,1,140,165,,,,,0
428,1179,4267,4326,Derived at 25 stations.,"For military purposes only. Accuracy 8m, 8m and 6m in X, Y and Z axes.",2384,48.3,60,-139.05,-110,1,0,9603,-7,162,188,,,,,0
429,1180,4267,4326,Derived at 25 stations.,"For military purposes only. Accuracy 9m, 5m and 5m in X, Y and Z axes.",2415,41.68,60,-102,-74.32,1,0,9603,-9,157,184,,,,,0
430,1181,4267,4326,Derived at 37 stations.,"For military purposes only. Accuracy 6m, 6m and 3m in X, Y and Z axes.",2416,43.46,62.56,-79.76,-52.62,1,0,9603,-22,160,190,,,,,0
431,1182,4267,4326,Derived at 17 stations.,"For military purposes only. Accuracy 5m, 5m and 3m in X, Y and Z axes.",2410,49,83.11,-136.45,-61.08,1,0,9603,4,159,188,,,,,0
432,1183,4267,4326,Derived at 8 stations.,"For military purposes only. Accuracy 5m, 8m and 3m in X, Y and Z axes.",2417,60,69.65,-141,-123.82,1,0,9603,-7,139,181,,,,,0
433,1184,4267,4326,Derived at 3 stations.,For military purposes. Accuracy 20m in each axis.,2385,8.95,9.35,-79.9,-79.5,1,0,9603,0,125,201,,,,,0
434,1185,4267,4326,Derived at 1 station.,For military purposes. Accuracy 25m in each axis.,1077,19.08,24.96,-86.99,-73.61,1,0,9603,-9,152,178,,,,,0
435,1186,4267,4326,"Derived at 2 stations. Note: NAD27 is not used in Greenland.",For military purposes. Accuracy 25m in each axis.,2386,76,80,-70,-60,1,0,9603,11,114,195,,,,,0
436,1187,4267,4326,Derived at 22 stations.,"For military purposes only. Accuracy 8m, 6m and 6m in X, Y and Z axes.",1160,12.24,32.74,-121.91,-84.69,1,0,9603,-12,130,190,,,,,0
437,1249,4267,4326,Derived at 6 stations.,"For military purposes only. Accuracy 6m, 8m and 10m in X, Y and Z axes.",2387,51.2,55.05,-180,-163.05,1,0,9603,-2,152,149,,,,,0
438,1250,4267,4326,Derived at 5 stations.,For military purposes. Accuracy 10m in each axis.,2388,51.35,52.13,172.4,180,1,0,9603,2,204,105,,,,,0
439,1530,4267,4326,,Accuracy 3m.,1077,19.08,24.96,-86.99,-73.61,1,0,9603,-4.2,135.4,181.9,,,,,0
440,15699,4267,4326,"Developed by John E Chance and Associates at 19°44'N, 92°21'W. Geoid height used =-13.34m.","Oil exploration and production. Horizontal transformation accuracy (1 sigma) is considered to be at the +/- 5 meter level.",3462,18.25,20.64,-94.67,-90.44,1,0,9603,-2,124.7,196,,,,,0
441,15852,4267,4326,"Developed by John E Chance and Associates. Replaced by NAD27 to WGS 84 (79) (tfm code 15851).","Oil exploration and production. Horizontal transformation accuracy (1 sigma) is considered to be at the +/- 5 meter level.",3358,23.82,30.35,-87.25,-81.18,1,0,9603,-3,154,177,,,,,0
442,15853,4267,4326,"Developed by John E Chance and Associates. Replaced by NAD27 to WGS 84 (79) (tfm code 15851).","Oil exploration and production. Horizontal transformation accuracy (1 sigma) is considered to be at the +/- 5 meter level.",3359,25.5,30.33,-95,-87.25,1,0,9603,-7,151,175,,,,,0
443,15854,4267,4326,"Developed by John E Chance and Associates. Replaced by NAD27 to WGS 84 (79) (tfm code 15851).","Oil exploration and production. Horizontal transformation accuracy (1 sigma) is considered to be at the +/- 5 meter level.",3360,26,29.2,-97.5,-95,1,0,9603,-7,151,178,,,,,0
444,15855,4267,4326,"Developed by John E Chance and Associates at 21°55'N, 97°20'W. Geoid height used =-17m.","Oil exploration and production. Horizontal transformation accuracy (1 sigma) is considered to be at the +/- 5 meter level.",3361,21.5,22.4,-97.8,-97,1,0,9603,-8,125,190,,,,,0
445,15856,4267,4326,"Developed by EnSoCo Inc. Replaced by NAD27 to WGS 84 (79) (tfm code 15851).",Oil exploration and production. Accuracy 8 metres.,3357,23.82,30.35,-97.5,-81.18,1,0,9603,-7,158,172,,,,,0
446,15913,4267,4326,"Developed by John E Chance and Associates at 21°33'N, 92°33'W. Geoid height used =-16.7m.","Oil exploration and production. Horizontal transformation accuracy (1 sigma) is considered to be at the +/- 5 meter level.",3461,20.64,23,-94.6,-89,1,0,9603,0,125,196,,,,,0
447,15978,4267,4326,,Accuracy 1m.,1077,19.08,24.96,-86.99,-73.61,1,0,9607,2.478,149.752,197.726,-0.526,-0.498,0.501,0.685,0
448,1188,4269,4326,Derived at 312 stations.,Accuracy 2m in each axis.,1325,23.94,80,170,-44,1,0,9603,0,0,0,,,,,1
449,1251,4269,4326,Derived at 42 stations.,"For military purposes only. Accuracy 5m, 2m and 5m in X, Y and Z axes.",2157,51.2,55.05,172.4,-163.05,1,0,9603,-2,0,4,,,,,0
450,1252,4269,4326,Derived at 6 stations.,For military purposes only. Accuracy 2m in each axis.,1334,18.9,22.24,-160.55,-154.8,1,0,9603,1,1,-1,,,,,0
451,1308,4269,4326,"Strictly between NAD83 and ITRF94(1996.0). Superseded by NAD83 to WGS 84 (5) (code 1515).",Historical record only - superseded - see remarks.,1323,24.53,49.39,-124.85,-67.07,1,1,9607,-0.9738,1.9453,0.5486,-0.0275507901704247,-0.0100492213603585,-0.0113590028800276,0,0
452,1515,4269,4326,"Strictly between NAD83 and ITRF96(1997.0). Supersedes NAD83 to WGS 84 (4) (code 1308).",Geodesy.,1323,24.53,49.39,-124.85,-67.07,1,1,9607,-0.991,1.9072,0.5129,-0.0257899075194932,-0.0096500989602704,-0.0116599432323421,0,0
453,1189,4270,4326,Derived at 2 stations.,For military purposes. Accuracy 25m in each axis.,2391,20,20.9,58.5,59.5,1,0,9603,-247,-148,369,,,,,0
454,1190,4270,4326,Derived at 3 stations.,For military purposes. Accuracy 20m in each axis.,1206,15.9,32.26,34.27,55.7,1,0,9603,-243,-192,477,,,,,1
455,1191,4270,4326,Derived at 2 stations.,For military purposes. Accuracy 25m in each axis.,1243,22.64,26.29,51.57,57.03,1,0,9603,-249,-156,381,,,,,0
456,1531,4270,4326,Parameter values adopted by Total are mean of those derived by Oceonics and Geoid through ties at platform AK1 to 4 IGS stations in March 1995.,Oil exploration.,2392,25.33,25.5,53,53.33,1,0,9603,-245,-153.9,382.8,,,,,0
457,1536,4270,4326,"Derived by Brown & Root in 1992 for Qatar General Petroleum Corporation North Field development. Adopted by QGPC for all offshore Qatar.",Oil exploration.,2406,24.6,27.03,50.61,53.07,1,0,9603,-250.2,-153.09,391.7,,,,,0
458,15871,4270,4326,Derived by concatenation of parameter values published by IGN Paris from Nahrwan 1967 to WGS 72 at the Nahrwan SE Base trig station near Baghdad with DMA WGS 72 to WGS 84 parameter values.,Oil exploration.,1124,29.06,37.41,38.82,49.4,1,0,9603,-242.2,-144.9,370.3,,,,,0
459,15937,4270,4326,Parameter values adopted by Total are mean of those derived by Oceonics and Geoid through ties at station TC58 to 4 IGS stations in March 1995.,Oil exploration.,3509,24,26,52.5,54.5,1,0,9603,-245.8,-152.2,382.9,,,,,0
460,15938,4270,4326,Derived via WGS 72BE from Transit observations at station TC58 in 1976 by BP for ADMA.,Oil exploration.,3509,24,26,52.5,54.5,1,0,9606,-225.4,-158.7,380.8,0,0,0.814,-0.38,0
461,15952,4270,4326,"Used by DPC for Al Fateh field. Applying this transformation gives same result as Nahrwan 1967 to WGS 84 (8) (code 15938).",Oil exploration and production.,3530,25.25,25.75,54,54.5,1,0,9603,-244.2,-149.8,379.3,,,,,0
462,15953,4270,4326,Used by Dubai Municipality before 1994.,Municipal operations.,3531,25,25.4,55.1,55.4,1,0,9603,-250.7,-157.9,380.4,,,,,0
463,1192,4271,4326,"CAUTION: OGP believes that these parameter values include a blunder and that if NIMA transformation parameters are to be used the 1987 version (EPSG code 1307) be used.",For military purposes only. Accuracy given by NIMA 15m in each axis. EPSG believes there is an 8-10m blunder in dX.,1235,9.82,11.68,-62.08,-58.53,1,0,9603,-10,375,165,,,,,1
464,1307,4271,4326,"(1) See remarks for tfm code 1192. (2) Naparima 1972 is an extension to Tobago of the Napaima 1955 geographic CRS of Trindad. In Trinidad this transformation may also be considered to use Napaima 1955 (code 4158) as its source CRS: see tfm code 1556.",For military purposes only. Accuracy 15m in each axis.,1322,11.08,11.39,-60.91,-60.37,1,0,9603,-2,374,172,,,,,0
465,1151,4272,4326,Derived at 14 stations.,"For military purposes only. Accuracy 5m, 3m and 5m in X, Y and Z axes.",3285,-47.4,-34,166.33,178.6,1,0,9603,84,-22,209,,,,,0
466,1564,4272,4326,"These parameter values are taken from NZGD49 to NZGD2000 (2) (code 1701) and assume that NZGD2000 and WGS 84 are coincident to within the accuracy of the transformation. For improved accuracy use NZGD49 to WGS 84 (4) (code 1670).",Transformation accuracy about 4 metres.,3285,-47.4,-34,166.33,178.6,1,0,9607,59.47,-5.04,187.44,-0.47,0.1,-1.024,-4.5993,1
467,15975,4272,4326,"These parameter values are taken from NZGD49 to NZGD2000 (1) (code 1566) and assume that NZGD2000 and WGS 84 are coincident to within the accuracy of the tfm. For better accuracy use NZGD49 to WGS 84 (2) (code 1564) or NZGD49 to WGS 84 (3) (code 1670).",5m accuracy.,3285,-47.4,-34,166.33,178.6,1,0,9603,54.4,-20.1,183.1,,,,,0
468,1654,4273,4326,"Parameter values from NGO 1948 to ETRS89 (1) (code 1653). Assumes ETRS89 and WGS 84 can be considered the same to within the accuracy of the transformation.",For applications to an accuracy of 3 metres.,1352,57.95,71.2,4.6,32.02,1,0,9606,278.3,93,474.5,7.889,0.05,-6.61,6.21,1
469,1945,4274,4326,"Parameter values from Datum 73 to ETRS89 (2) (code 1792). Assumes ETRS89 and WGS 84 can be considered the same to within the accuracy of the transformation.",For applications to an accuracy of 1 metre.,1294,37.01,42.15,-9.5,-6.19,1,1,9606,-231,102.6,29.8,0.615,-0.198,0.881,1.79,0
470,1983,4274,4326,,For low resolution applications.,1294,37.01,42.15,-9.5,-6.19,1,0,9603,-223.237,110.193,36.649,,,,,1
471,1987,4274,4326,,For medium resolution applications.,1294,37.01,42.15,-9.5,-6.19,1,0,9607,-239.749,88.181,30.488,-0.263,-0.082,-1.211,2.229,0
472,1193,4275,4326,"These same parameter values are used to transform to ETRS89. See NTF to ETRS89 (1) (code 1651).",For applications to an accuracy of 2 metres.,1096,41.18,51.54,-9.62,10.3,1,0,9603,-168,-60,320,,,,,1
473,1195,4277,4326,Derived at 38 stations.,"For military purposes only. Accuracy 10m, 10m and 15m in X, Y and Z axes.",1264,49.96,60.84,-7.56,1.78,1,0,9603,375,-111,431,,,,,0
474,1196,4277,4326,Derived at 24 stations.,"For military purposes only. Accuracy 5m, 5m and 6m in X, Y and Z axes.",2395,49.94,55.81,-6.37,1.78,1,0,9603,371,-112,434,,,,,0
475,1197,4277,4326,Derived at 25 stations.,"For military purposes only. Accuracy 10m, 10m and 15m in X, Y and Z axes.",2396,49.94,55.81,-6.37,1.78,1,0,9603,371,-111,434,,,,,0
476,1198,4277,4326,Derived at 13 stations.,For military purposes only. Accuracy 10m in each axis.,2397,54.62,58.67,-7.67,-0.72,1,0,9603,384,-111,425,,,,,0
477,1199,4277,4326,Derived at 3 stations.,For military purposes only. Accuracy 20m in each axis.,2398,51.37,53.43,-5.34,-2.64,1,0,9603,370,-108,434,,,,,0
478,1314,4277,4326,"For a more accurate transformation see OSGB 1936 / British National Grid to ETRS89 (2) (code 1039): contact the Ordnance Survey of Great Britain (http://www.gps.gov.uk/gpssurveying.asp) for details.",Oil exploration. Accuracy better than 4m and generally better than 2m.,2394,49.15,63.83,-6,3.4,1,0,9606,446.448,-125.157,542.06,0.15,0.247,0.842,-20.489,1
479,4560,4558,4326,"Approximation at the +/- 1m level assuming that RRAF91 is equivalent to WGS 84 within the accuracy of the transformation.","Accuracy +/- 1 metre.",2824,14.4,16.51,-61.8,-60.82,1,0,9603,0,0,0,,,,,1
480,1074,4281,4326,"Not recognised by Survey of Israel. See Palestine 1923 to WGS 84 (2) (code 8650).","Oil Exploration. Accuracy: 1m to north and 5m to south of east-west line through Beersheba (31°15'N).",1126,29.51,33.98,33.47,35.69,1,0,9606,-275.7224,94.7824,340.8944,-8.001,-4.42,-11.821,1,1
481,1200,4282,4326,Derived at 1 station.,For military purposes only. Accuracy 25m in each axis.,1072,-7.13,3.72,8.87,18.65,1,0,9603,-148,51,-291,,,,,1
482,1801,4282,4326,"Derived in 1994 by CGG/Topnav using DORIS system on various stations along the coastline.","?",2574,-5.5,-4,11,12,1,0,9603,-145,52.7,-291.6,,,,,0
483,1802,4282,4326,Derived by Geoid for Elf in May 1995 using GPS and IGS data by tying 4 geodetic points to ITRF93 epoch 1995.4.,Used by Elf since May 1995 for all offshore Congo operations.,2574,-5.5,-4,11,12,1,0,9606,-178.3,-316.7,-131.5,5.278,6.077,10.979,19.166,0
484,1150,4283,4326,,GDA94 is a realisation of WGS 84 coincident to within 1 metre. This transformation has an accuracy equal to the coincidence figure.,2575,-45,-10,108,155,1,0,9603,0,0,0,,,,,1
485,1254,4284,4326,Accuracy estimate not available.,For military purposes.,1198,41.17,82,19.2,-168.98,1,0,9603,28,-130,-95,,,,,0
486,1267,4284,4326,"Derived through concatenation of Pulkovo 1942 to PZ-90 (1) (tfm code 15844) and PZ-90 to WGS 84 (2) (tfm code 1244). Mandated for use in Russia by GosStandard of Russia Decree #327 of August 9, 2001.",Accuracy 4 metres.,1198,41.17,82,19.2,-168.98,1,0,9607,23.92,-141.27,-80.9,0,-0.35,-0.82,-0.12,1
487,1287,4284,4326,Derived at 5 stations.,For military purposes. Accuracy 2m in each axis.,1119,45.78,48.6,16.12,22.91,1,1,9603,28,-121,-77,,,,,0
488,1288,4284,4326,Derived at 11 stations.,"For military purposes only. Accuracy 4m, 2m and 4m in X, Y and Z axes.",1192,49.03,55.95,14.14,24.16,1,1,9603,23,-124,-82,,,,,0
489,1289,4284,4326,Derived at 6 stations.,"For military purposes only. Accuracy 3m, 3m and 2m in X, Y and Z axes.",1306,47.74,51.05,12.09,22.56,1,1,9603,26,-121,-78,,,,,0
490,1290,4284,4326,Derived at 5 stations.,For military purposes. Accuracy 2m in each axis.,1139,55.64,58.12,20.98,28.23,1,0,9603,24,-124,-82,,,,,0
491,1291,4284,4326,Derived at 2 stations.,For military purposes. Accuracy 25m in each axis.,1131,40.67,55.57,46.52,87.41,1,0,9603,15,-130,-84,,,,,0
492,1292,4284,4326,Derived at 7 stations.,For military purposes. Accuracy 3m in each axis.,1025,39.67,42.69,18.45,21.06,1,1,9603,24,-130,-92,,,,,0
493,1293,4284,4326,Derived at 4 stations.,"For military purposes. Accuracy 3m, 5m and 3m in X, Y and Z axes.",1197,43.62,48.26,20.26,31.5,1,1,9603,28,-121,-77,,,,,0
494,1303,4284,4326,Mean of 13 stations along entire Kazak coastline.,Residuals under 2 m.,2405,36.57,47.2,46.7,54.76,1,0,9606,43.822,-108.842,-119.585,1.455,-0.761,0.737,0.549,0
495,1334,4284,4326,,"?",1090,57.57,59.7,21.84,28,1,0,9607,21.58719,-97.54127,-60.92546,-1.01378,-0.58117,-0.2348,-4.6121,0
