"DATUM_CODE","DATUM_NAME","DATUM_TYPE","ORIGIN_DESCRIPTION","REALIZATION_EPOCH","ELLIPSOID_CODE","PRIME_MERIDIAN_CODE","AREA_OF_USE_CODE","DATUM_SCOPE","REMARKS","INFORMATION_SOURCE","DATA_SOURCE","REVISION_DATE","CHANGE_ID","DEPRECATED","ESRI_DATUM_NAME"
6277,OSGB 1936,geodetic,"Fundamental point: Pre 2002: Herstmonceux, Latitude: 50 deg 51 min 55.271 sec N; Longitude: 0 deg 20 min 45.882 sec E (of Greenwich). From April 2002 the datum is defined through the application of the OSTN02 transformation (tfm code 1039) to ETRS89.",1936,7001,8901,1264,Topographic mapping.Topographic mapping.Topographic mapping.Topographic mapping.,,Ordnance Survey of Great Britain,EPSG,2002-09-19,2002.62,0,"D_OSGB_1936"
6278,"OSGB 1970 (SN)",geodetic,"Fundamental point: Herstmonceux. Latitude: 50 deg 51 min 55.271 sec N; Longitude: 0 deg 20 min 45.882 sec E (of Greenwich).",1970,7001,8901,1264,Scientific network.,,,EPSG,2006-01-16,2005.88,0,"D_OSGB_1970_SN"
6279,"OS (SN) 1980",geodetic,"Fundamental point: Herstmonceux. Latitude: 50 deg 51 min 55.271 sec N; Longitude: 0 deg 20 min 45.882 sec E (of Greenwich).",1980,7001,8901,1354,Scientific network.,,,EPSG,1995-06-02,,0,"D_OS_SN_1980"
6280,Padang 1884,geodetic,"Fundamental point: Padang",1884,7004,8901,1355,Topographic mapping.,,,EPSG,1995-06-02,,0,"D_Padang_1884"
6281,Palestine 1923,geodetic,"Fundamental point: Point 82'M  Jerusalem. Latitude: 31 deg 44 min  2.749 sec N; Longitude: 35 deg 12 min 43.490 sec E (of Greenwich).",1923,7010,8901,1356,Topographic mapping.,,,EPSG,2004-04-14,2004.15,0,"D_Palestine_1923"
6282,Congo 1960 Pointe Noire,geodetic,"Fundamental point: Point Noire Astro. Latitude: 4 deg 47 min 00.10 sec S; Longitude: 11 deg 51 min 01.55 sec E (of Greenwich).",1960,7011,8901,1072,Topographic mapping.,,Elf,EPSG,2003-12-31,2002.05 2003.361,0,"D_Pointe_Noire"
6283,Geocentric Datum of Australia 1994,geodetic,ITRF92 at epoch 1994.0,1994,7019,8901,2575,"Topographic mapping, geodetic survey.",Coincident with WGS84 to within 1 metre.,"Australian Surveying and Land Information Group Internet WWW page. http://www.auslig.gov.au/geodesy/datums/gda.htm#specs",EPSG,1995-06-02,,0,"D_GDA_1994"
6284,Pulkovo 1942,geodetic,"Fundamental point: Pulkovo observatory. Latitude: 59 deg 46 min 18.550 sec N; Longitude: 30 deg 19 min 42.090 sec E (of Greenwich).",1942,7024,8901,1357,Topographic mapping.,,,EPSG,1995-06-02,,0,"D_Pulkovo_1942"
6285,Qatar 1974,geodetic,"Fundamental point: Station G3",1974,7022,8901,1346,Topographic mapping.,,,EPSG,2001-08-28,2001.27,0,"D_Qatar"
6286,Qatar 1948,geodetic,"Fundamental point: Sokey 0 M. Latitude: 25 deg 22 min 56.500 sec N; Longitude: 50 deg 45 min 41.000 sec E (of Greenwich).",1948,7020,8901,1346,Topographic mapping.,,,EPSG,1995-06-02,,0,"D_Qatar_1948"
6287,Qornoq,geodetic,,1927,7022,8901,1107,Topographic mapping.,,,EPSG,1995-06-02,,1,"D_Qornoq"
6288,Loma Quintana,geodetic,"Fundamental point: Loma Quintana",,7022,8901,1313,Topographic mapping.,"Replaced by La Canoa (code 6247).",,EPSG,1995-06-02,,0,"D_Loma_Quintana"
6289,Amersfoort,geodetic,"Fundamental point: Amersfoort. Latitude: 52 deg 09 min 22.178 sec N; Longitude: 5 deg 23 min 15.478 sec E (of Greenwich).",,7004,8901,1275,"Geodetic survey, cadastre, topographic mapping, engineering survey.",,"http://www.rdnap.nl/",EPSG,2005-09-29,2000.56 2003.361 2005.46,0,"D_Amersfoort"
6291,South American Datum 1969,geodetic,,1969,7036,8901,1358,Topographic mapping.,"SAD69 uses GRS67 ellipsoid with 1/f to exactly 2 decimal places.  Precision of ellipsoid entry increased from 2 to 5 dp with change id 97.252.  Error introduced if not using the truncated precision is 0 to 31mm.",,EPSG,1996-10-18,96.09  97.252,1,"D_South_American_1969"
6292,Sapper Hill 1943,geodetic,,1943,7022,8901,3247,Topographic mapping.,,,EPSG,1995-06-02,,0,"D_Sapper_Hill_1943"
6293,Schwarzeck,geodetic,"Fundamental point: Schwarzeck. Latitude: 22 deg 45 min 35.820 sec S; Longitude: 18 deg 40 min 34.549 sec E of Greenwich. Fixed during German South West Africa-British Bechuanaland boundary survey of 1898-1903.",,7046,8901,1169,Topographic mapping.,,"Private Communication, Directorate of Surveys and Land Information, Cape Town.",EPSG,2004-04-09,2001.15 2003.362,0,"D_Schwarzeck"
6294,Segora,geodetic,,,7004,8901,1359,Topographic mapping.,,,EPSG,1995-06-02,,1,"D_Segora"
6295,Serindung,geodetic,"Fundamental point: Ep A. Latitude: 1 deg 06 min 10.60 sec N; Longitude: 105 deg 00 min 59.82 sec E (of Greenwich).",,7004,8901,1360,Topographic mapping.,,"NIMA http://earth-info.nima.mil/",EPSG,2005-09-05,2003.362 2005.46,0,"D_Serindung"
6296,Sudan,geodetic,,,7011,8901,1361,Topographic mapping.,,,EPSG,1995-06-02,,1,"D_Sudan"
6297,Tananarive 1925,geodetic,"Fundamental point: Tananarive observatory. Latitude: 18 deg 55 min 02.10 sec S; Longitude: 47 deg 33 min 06.75 sec E (of Greenwich).",2025,7022,8901,3273,Topographic mapping.,,IGN Paris,EPSG,2003-12-31,2003.361,0,"D_Tananarive_1925"
6298,Timbalai 1948,geodetic,"Fundamental point: Station P85 at Timbalai. Latitude: 5 deg 17 min  3.548 sec N; Longitude: 115 deg 10 min 56.409 sec E (of Greenwich).",1948,7016,8901,1362,Topographic mapping.,"In 1968, the original adjustment was densified in Sarawak and extended to Sabah.",Defence Geographic Centre.,EPSG,2006-07-24,2006.252,0,"D_Timbalai_1948"
6299,TM65,geodetic,Adjusted to best mean fit 12 stations of the OSNI 1952 primary adjustment.,1965,7002,8901,1305,Topographic mapping.,"Differences between OSNI 1952 and TM65 at these stations are RMS 0.25m east, 0.23m north, maximum vector 0.57m. TM65 replaced by and not to be confused with Geodetic Datum of 1965 alias 1975 Mapping Adjustment or TM75 (datum code 6300).","""The Irish Grid - A Description of the Co-ordinate Reference System"" published by Ordnance Survey of Ireland, Dublin and Ordnance Survey of Northern Ireland, Belfast.",EPSG,2003-06-27,2002.621,0,"D_TM65"
6300,Geodetic Datum of 1965,geodetic,Adjusted to best mean fit 9 stations of the OSNI 1952 primary adjustment in Northern Ireland plus the 1965 values of 3 stations in the Republic of Ireland.,1975,7002,8901,1305,"Geodetic survey, topographic mapping and engineering survey.","Differences from the 1965 adjustment (datum code 6299) are: average difference in Eastings 0.092m; average difference in Northings 0.108m; maximum vector difference 0.548m.","""The Irish Grid - A Description of the Co-ordinate Reference System"" published by Ordnance Survey of Ireland, Dublin and Ordnance Survey of Northern Ireland, Belfast.",EPSG,2003-06-27,2002.621,0,"D_TM75"
6301,Tokyo,geodetic,"Fundamental point: Nikon-Keido-Genten. Latitude: 35 deg 39 min 17.5148 sec N; Longitude: 139 deg 44 min 40.5020 sec E (of Greenwich).",,7004,8901,1364,"Geodetic survey, cadastre, topographic mapping, engineering survey.","Replaced by Japanese Geodetic Datum 2000 (code 6611).","Geographic Survey Institute; Japan; Bulletin 40 (March 1994).  Also http://vldb.gsi.go.jp/sokuchi/datum/tokyodatum.html",EPSG,2002-06-22,98.46  2002.08,0,"D_Tokyo"
6302,Trinidad 1903,geodetic,"Station 00, Harbour Master's Flagstaff, Port of Spain. 
Trinidad 1903 / Trinidad Grid coordinates (Clarke's links): 333604.30 E, 436366.91 N (Latitude: 10 deg 38 min 39.01 sec N,  Longitude: 61 deg 30 min 38.00 sec W of Greenwich)",1903,7007,8901,1339,Topographic mapping.,,"""Land Surveyor's Handbook"", 1935, published under the direction of JW MacGillivray, Surveyor General, Land & Survey's Department, Trinidad & Tobago.",EPSG,2004-03-01,2003.362  2004.13,0,"D_Trinidad_1903"
6303,Trucial Coast 1948,geodetic,"Fundamental point: TC1. Latitude: 25 deg 23 min 50.190 sec N; Longitude: 55 deg 26 min 43.950 sec E (of Greenwich).",1948,7020,8901,1363,Oil industry mapping.,,,EPSG,1995-06-02,,0,"D_Trucial_Coast_1948"
6304,Voirol 1875,geodetic,"Fundamental point: Voirol. Latitude: 36 deg 45 min 07.927 sec N; Longitude: 3 deg 02 min 49.435 sec E of Greenwich. Uses RGS (and old IGN) value of 2 deg 20 min 13.95 sec for Greenwich-Paris meridian difference.",1875,7011,8901,1365,Topographic mapping.,"Replaced by Voirol 1879 (code 6671).",IGN Paris,EPSG,2004-01-07,2003.361,0,"D_Voirol_1875"
6306,Bern 1938,geodetic,"Fundamental point: Old Bern observatory. Latitude: 46 deg 57 min  7.890 sec N; Longitude: 7 deg 26 min 22.335 sec E (of Greenwich).",1938,7004,8901,1286,Topographic mapping.,"This redetermination of the coordinates of fundamental point is used for scientific purposes and as the graticule overprinted on topographic maps constructed on the CH1903 / LV03 projected CS (code 21781).","""Die Projektionen der schweizerischen Plan- und Kartenwerke""; J. Bolliger 1967",EPSG,1995-06-02,,0,"D_Bern_1938"
6307,Nord Sahara 1959,geodetic,"Coordinates of primary network readjusted on ED50 datum and then transformed conformally to Clarke 1880 (RGS) ellipsoid.",1959,7012,8901,1365,Topographic mapping.,"Sometimes incorrectly referred to as Voirol Unifie 1960. Voirol Unifie 1960 is NOT a datum:  it is two projected coordinate systems based on  Nord Sahara 1959.  See coordinate system codes 30791 and 30792.","""Le System Geodesique Nord-Sahara""; IGN Paris",EPSG,2006-01-16,99.62 2003.361 2005.88,0,"D_Nord_Sahara_1959"
6308,Stockholm 1938,geodetic,"Fundamental point: Stockholm observatory",1938,7004,8901,3313,"Geodetic survey, cadastre, topographic mapping, engineering survey.","Replaced by RT90 adjustment (datum code 6124)",,EPSG,1996-04-12,,0,"D_Stockholm_1938"
6309,Yacare,geodetic,"Fundamental point: Yacare. Latitude: 30 deg 35 min 53.68 sec S; Longitude: 57 deg 25 min 01.30 sec W of Greenwich.",,7022,8901,1247,Topographic mapping.,,"NIMA http://earth-info.nima.mil/",EPSG,2005-09-05,2003.362 2005.46,0,"D_Yacare"
6310,Yoff,geodetic,"Fundamental point: Yoff. Latitude: 14 deg 44 min 41.62 sec N; Longitude: 17 deg 29 min 07.02 sec W of Greenwich.",,7011,8901,1207,Topographic mapping.,,,EPSG,2003-12-31,2003.362,0,"D_Yoff"
6311,Zanderij,geodetic,,,7022,8901,1222,Topographic mapping.,,,EPSG,1995-06-02,,0,"D_Zanderij"
6312,Militar-Geographische Institut,geodetic,"Fundamental point: Hermannskogel. Latitude: 48 deg 16 min 15.29 sec N; Longitude: 16 deg 17 min 41.06 sec E (of Greenwich).",1901,7004,8901,1321,Topographic mapping.,"Croatia is planning to define a new modern datum to replace HR1901 (info from EuroGeographics; http://crs.ifag.de/).","Bundesamt fur Eich- und Vermessungswesen; Wien",EPSG,1995-06-02,,0,"D_MGI"
6313,Reseau National Belge 1972,geodetic,"Fundamental point: Uccle observatory. Latitude: 50 deg 47 min 57.704 sec N; Longitude: 4 deg 21 min 24.983 sec E (of Greenwich).",1972,7022,8901,1347,Topographic mapping.,,,EPSG,1995-06-02,,0,"D_Belge_1972"
6314,Deutsches Hauptdreiecksnetz,geodetic,"Fundamental point: Rauenberg. Latitude: 52 deg 27 min 12.021 sec N; Longitude: 13 deg 22 min 04.928 sec E (of Greenwich).  This station was destroyed in 1910 and the station at Potsdam substituted as the fundamental point.",,7004,8901,2326,"Geodetic survey, cadastre, topographic mapping, engineering survey.",,"BKG via EuroGeographics. http://crs.bkg.bund.de",EPSG,2006-06-12,2001.511 2006.41,0,"D_Deutsches_Hauptdreiecksnetz"
6315,Conakry 1905,geodetic,"Fundamental point: Conakry. Latitude: 10.573766g N; Longitude: 17.833682g W (of Paris).",1905,7011,8901,3257,Topographic mapping.,,,EPSG,1995-06-02,,0,"D_Conakry_1905"
6316,Dealul Piscului 1933,geodetic,"Fundamental point: latitude 44 deg 24 min 33.9606 sec N; longitude 26 deg 06 min 44.8772 sec E (of Greenwich).",1933,7022,8901,3295,Topographic mapping.,"Replaced by 1970 adjustment (datum code 6317)",Institute for Geodesy Photogrametry and Land Management,EPSG,1996-04-12,,0,"D_Dealul_Piscului_1933"
6317,Dealul Piscului 1970,geodetic,"Fundamental point: latitude 44 deg 24 min 23.7709 sec N; longitude 26deg 06 min 44.1265 sec E (of Greenwich).",1970,7024,8901,1197,Topographic mapping.,"Replaces 1933 adjustment (datum code 6316)",Institute for Geodesy Photogrametry and Land Management,EPSG,1996-04-12,,0,"D_Dealul_Piscului_1970"
6318,National Geodetic Network,geodetic,,1993,7030,8901,3267,Geodetic survey.,Replaces 1984 adjustment which used the WGS72 ellipsoid.,,EPSG,2004-06-16,2004.41,0,"D_NGN"
6319,Kuwait Utility,geodetic,,,7019,8901,1310,"Cadastre, engineering survey.",,,EPSG,1996-04-12,,0,"D_Kuwait_Utility"
6322,World Geodetic System 1972,geodetic,Developed from a worldwide distribution of terrestrial and geodetic satellite observations and defined through a set of station coordinates.,1972,7043,8901,1262,Satellite navigation.,Used by GPS before 1987. For Transit satellite positioning see also WGS 72BE.,"NIMA http://earth-info.nima.mil/",EPSG,2006-08-24,99.03 2003.362 2005.46 2006.82,0,"D_WGS_1972"
6324,WGS 72 Transit Broadcast Ephemeris,geodetic,,1972,7043,8901,1262,Satellite navigation.,Alleged datum for use with Transit broadcast ephemeris prior to 1989. Relationship to WGS 72 has changed over time.,,EPSG,2006-08-24,99.03 2006.82,0,"D_WGS_1972_BE"
6326,World Geodetic System 1984,geodetic,"Defined through a consistent set of station coordinates. These have changed with time: by 0.7m on 29/6/1994 [WGS 84 (G730)], a further 0.2m on 29/1/1997 [WGS 84 (G873)] and a further 0.06m on 20/1/2002 [WGS 84 (G1150)].",1984,7030,8901,1262,Satellite navigation.,"EPSG's WGS 84 datum has been the then current realisation. No distinction is made between the original WGS 84 frame, WGS 84 (G730), WGS 84 (G873) and WGS 84 (G1150). Since 1997, WGS 84 has been maintained within 10cm of the then current ITRF.","NIMA TR8350.2 June 2004 revision. http://earth-info.nga.mil/GandG/publications/tr8350.2/tr8350_2.html and 
http://gis-lab.info/docs/nima-tr8350.2-addendum.pdf",EPSG,2006-08-25,2002.151 2002.89 2003.27 2005.46 2005.55 2006.81,0,"D_WGS_1984"
6600,Anguilla 1957,geodetic,"Fundamental point: station A4, Police.",1957,7012,8901,3214,Topographic mapping.,,Ordnance Survey of Great Britain.,EPSG,1999-04-22,,0,"D_Anguilla_1957"
6601,Antigua 1943,geodetic,"Fundamental point: station A14.",1943,7012,8901,1273,Topographic mapping.,,Ordnance Survey of Great Britain.,EPSG,1999-04-22,,0,"D_Antigua_1943"
6602,Dominica 1945,geodetic,"Fundamental point: station M12.",1945,7012,8901,3239,Topographic mapping.,,Ordnance Survey of Great Britain.,EPSG,1999-04-22,,0,"D_Dominica_1945"
6603,Grenada 1953,geodetic,"Fundamental point: station GS8, Sante Marie.",1953,7012,8901,1551,Topographic mapping.,,Ordnance Survey of Great Britain.,EPSG,2006-02-09,2006.03,0,"D_Grenada_1953"
6604,Montserrat 1958,geodetic,"Fundamental point: station M36.",1958,7012,8901,3279,Topographic mapping.,,Ordnance Survey of Great Britain.,EPSG,1999-04-22,,0,
6605,St. Kitts 1955,geodetic,"Fundamental point: station K12.",1955,7012,8901,3297,Topographic mapping.,,Ordnance Survey of Great Britain.,EPSG,1999-04-22,,0,"D_St_Kitts_1955"
6606,St. Lucia 1955,geodetic,"Fundamental point: station DCS3.",1955,7012,8901,3298,Topographic mapping.,,Ordnance Survey of Great Britain.,EPSG,1999-04-22,,0,"D_St_Lucia_1955"
6607,St. Vincent 1945,geodetic,"Fundamental point: station V1, Fort Charlotte.",1945,7012,8901,3300,Topographic mapping.,,Ordnance Survey of Great Britain.,EPSG,2006-02-09,2006.03,0,"D_St_Vincent_1945"
6608,"North American Datum 1927 (1976)",geodetic,"Fundamental point: Meade's Ranch. Latitude: 39 deg 13 min 26.686 sec N; Longitude: 98 deg 32 min 30.506 sec W (of Greenwich).",1976,7008,8901,1367,"Geodetic survey, cadastre, topographic mapping, engineering survey.","NAD27(76) used in Ontario for all maps at scale 1/20 000 and larger; elsewhere in Canada for selected purposes.",Geodetic Survey of Canada.,EPSG,1999-05-12,,0,"D_NAD_1927_Definition_1976"
6609,"North American Datum 1927 (CGQ77)",geodetic,"Fundamental point: Meade's Ranch. Latitude: 39 deg 13 min 26.686 sec N; Longitude: 98 deg 32 min 30.506 sec W (of Greenwich).",1977,7008,8901,1368,"Geodetic survey, cadastre, topographic mapping, engineering survey.","NAD27 (CGQ77) used in Quebec for all maps at scale 1/20 000 and larger; generally for maps issued by the Quebec cartography office whose reference system is CGQ77.","Geodetic Service of Quebec.  Contact alain.bernard@mrn.gouv.qc.ca",EPSG,1999-05-12,,0,"D_NAD_1927_CGQ77"
6610,Xian 1980,geodetic,,1980,7049,8901,3228,"Geodetic survey, topographic and engineering survey.",,BP,EPSG,2002-02-12,,0,"D_Xian_1980"
6611,Hong Kong 1980,geodetic,"Fundamental point: Trig ""Zero"", 38.4 feet south along the transit circle of the Kowloon Observatory. Latitude 22deg 18min 12.82sec North, longitude 114deg 10min 18.75sec East.",1980,7022,8901,1118,"Geodetic survey, topgraphic and engineering survey, cadastre.","Replaces Hong Kong 1963 and Hong Kong 1963(67).","Survey and Mapping Office, Lands Department. http://www.info.gov.hk/landsd/mapping/tindex.htm",EPSG,2006-02-06,2005.26,0,"D_Hong_Kong_1980"
6612,Japanese Geodetic Datum 2000,geodetic,ITRF94 at epoch 1997.0,2000,7019,8901,1129,"Geodetic survey, topographic and engineering survey.","Instigated under amendment to the Japanese Surveying Law with effect from April 2002. Replaces Tokyo datum (code 6301).","Japanese Survey Federation and Geographical Survey Institute http://www.gsi.go.jp/ENGLISH/RESEARCH/BULLETIN/vol-45/45abst1.htm",EPSG,2002-06-22,,0,"D_JGD_2000"
6613,Gunung Segara,geodetic,"Station P5 (Gunung Segara). Latitude 0deg 32min 12.83sec S, longitude  117deg 08min 48.47sec E (of Greenwich).",,7004,8901,1360,Topographic mapping.,,TotalFinaElf.,EPSG,2002-06-22,,0,"D_Gunung_Segara"
6614,Qatar National Datum 1995,geodetic,Defined by transformation from WGS 84 - see coordinate operation code 1840.,1995,7022,8901,1346,Topographic mapping.,,Qatar Centre for Geographic Information.,EPSG,2002-06-28,,0,"D_QND_1995"
6615,Porto Santo 1936,geodetic,SE Base on Porto Santo island.,1936,7022,8901,1314,Topographic mapping.,"Replaced by 1995 adjustment (datum code 6663). For Selvagens see Selvagem Grande (code 6616).","Instituto Geografico e Cadastral Lisbon http://www.igeo.pt",EPSG,2003-08-14,2003.231 2003.232,0,"D_Porto_Santo_1936"
6616,Selvagem Grande,geodetic,,,7022,8901,2779,Topographic mapping.,,"Instituto Geografico e Cadastral Lisbon http://www.igeo.pt",EPSG,2003-08-14,2003.232,0,
6618,South American Datum 1969,geodetic,"Fundamental point: Chua. Geodetic latitude: 19 deg 45 min 41.6527 sec S; geodetic longitude: 48 deg 06 min 04.0639 sec W (of Greenwich). (Astronomic coordinates: Latitude 19 deg 45 min 41.34 +/- 0.05 sec S; Longitude 48 deg 06 min 07.80 +/- 0.08 sec W).",1969,7050,8901,1358,Topographic mapping.,"SAD69 uses GRS 1967 ellipsoid but with 1/f to exactly 2 decimal places.",DMA 1974.,EPSG,2004-01-09,2003.362,0,"D_South_American_1969"
6619,SWEREF99,geodetic,Densification of ETRS89.,1982,7019,8901,1225,"Geodetic survey, cadastre, topographic mapping, engineering survey.",,"National Land Survey of Sweden http://www.lantmateriet.se",EPSG,2002-09-19,,0,"D_SWEREF99"
6620,Point 58,geodetic,"Fundamental point: Point 58. Latitude: 3 deg 58 min 37.040 sec N; Longitude: 12 deg 52 min 44.045 sec E (of Greenwich).",1969,7012,8901,2790,Geodetic survey,Used as the basis for computation of the 12th Parallel traverse conducted 1966-70 from Senegal to Chad and connecting to the Adindan triangulation in Sudan.,IGN Paris.,EPSG,2002-09-19,,0,"D_Point_58"
6621,Fort Marigot,geodetic,,,7022,8901,2828,"Geodetic survey, cadastre, topographic mapping, engineering survey.","Replaced by RRAF 1991 (datum code 6640).",IGN Paris.,EPSG,2002-11-29,,0,"D_Fort_Marigot"
6622,Guadeloupe 1948,geodetic,,1948,7022,8901,2829,"Geodetic survey, cadastre, topographic mapping, engineering survey.","Replaced by RRAF 1991 (datum code 6640).",IGN Paris.,EPSG,2004-10-14,2004.561,0,"D_Sainte_Anne"
6623,Centre Spatial Guyanais 1967,geodetic,"Fundamental point: Kourou-Diane. Latitude: 5 deg 15 min 53.699 sec N; Longitude: 52 deg 48 min 09.149 sec W (of Greenwich).",1967,7022,8901,3105,"Geodetic survey, cadastre, topographic mapping, engineering survey.","Replaced by RGFG95 (code 6624).",IGN Paris.,EPSG,2005-04-24,2004.562,0,"D_CSG_1967"
6624,Reseau Geodesique Francais Guyane 1995,geodetic,ITRF93 at epoch 1995.0,1995,7019,8901,1097,"Geodetic survey, cadastre, topographic mapping, engineering survey.","Replaces CSG67 (datum code 6623).",IGN Paris.,EPSG,2002-11-29,,0,"D_RGFG_1995"
6625,Martinique 1938,geodetic,"Fundamental point: Fort Desaix. Latitude: 14 deg 36 min 54.090 sec N; Longitude: 61 deg 04 min 04.030 sec W (of Greenwich).",1938,7022,8901,3276,"Geodetic survey, cadastre, topographic mapping, engineering survey.","Replaced by RRAF 1991 (datum code 6640).",IGN Paris.,EPSG,2004-10-14,2004.561,0,"D_Fort_Desaix"
6626,Reunion 1947,geodetic,"Fundamental point: Piton des Neiges (Borne). Latitude: 21 deg 05 min 13.119 sec S; Longitude: 55 deg 29 min 09.193 sec E (of Greenwich).",1947,7022,8901,3337,"Geodetic survey, cadastre, topographic mapping, engineering survey.","Replaced by RGR92 (datum code 6627).",IGN Paris.,EPSG,2004-10-14,2004.561,0,"D_Reunion_1947"
6627,Reseau Geodesique de la Reunion 1992,geodetic,ITRF91 at epoch 1993.0,1992,7019,8901,1196,"Geodetic survey, cadastre, topographic mapping, engineering survey.","Replaces Piton des Neiges (code 6626).",IGN Paris.,EPSG,2006-08-18,2006.77,0,"D_RGR_1992"
6628,Tahiti 52,geodetic,"Fundamental point: Tahiti North Base. Latitude: 17 deg 38 min 10.0 sec S; Longitude: 149 deg 36 min 57.8 sec W (of Greenwich).",1952,7022,8901,2811,"Geodetic survey, cadastre, topographic mapping, engineering survey.","Replaced by Tahiti 79 (datum code 6690) in Tahiti and Moorea 87 (code 6691) in Moorea.","Gouvernement de la Polynésie Française, Service  de l'Urbanisme, Section topographie.",EPSG,2002-11-29,2005.38,0,"D_Tahiti_1952"
6629,Tahaa 54,geodetic,"Fundamental point: Tahaa East Base. Latitude: 16 deg 33 min 20.97 sec S; Longitude: 151 deg 29 min 06.25 sec W (of Greenwich).",1954,7022,8901,2812,"Geodetic survey, cadastre, topographic mapping, engineering survey.","Replaced by RGPF (datum code 6687).","Gouvernement de la Polynésie Française, Service  de l'Urbanisme, Section topographie.",EPSG,2005-08-12,2005.38,0,"D_Tahaa_1954"
6630,IGN72 Nuku Hiva,geodetic,"Fundamental point: Taiohae. Latitude: 8 deg 55 min 03.97 sec S; Longitude: 140 deg 05 min 36.24 sec W (of Greenwich).",1972,7022,8901,3129,"Geodetic survey, cadastre, topographic mapping, engineering survey.","Replaced by RGPF (datum code 6687).","Gouvernement de la Polynésie Française, Service  de l'Urbanisme, Section topographie.",EPSG,2005-08-12,2005.38,0,"D_IGN72_Nuku_Hiva"
6631,K0 1949,geodetic,,1949,7022,8901,2816,"Geodetic survey, cadastre, topographic mapping, engineering survey.",,IGN Paris.,EPSG,2002-11-29,,1,"D_K0_1949"
6632,Combani 1950,geodetic,,1950,7022,8901,3340,"Geodetic survey, cadastre, topographic mapping, engineering survey.",,IGN Paris.,EPSG,2002-11-29,,0,"D_Combani_1950"
6633,IGN56 Lifou,geodetic,South end of the Goume base.,1956,7022,8901,2814,"Geodetic survey, cadastre, topographic mapping, engineering survey.",,"Service Topographique de la Nouvelle Caledonie, Direction des Infrastructures, de la Topografie et des Transports Terrestres. www.dittt.gouv.nc",EPSG,2006-07-21,2006.62,0,"D_IGN56_Lifou"
6634,IGN72 Grande Terre,geodetic,North end of Gomen base.,1972,7022,8901,2822,"Geodetic survey, cadastre, topographic mapping, engineering survey.",,"Service Topographique de la Nouvelle Caledonie, Direction des Infrastructures, de la Topografie et des Transports Terrestres. www.dittt.gouv.nc",EPSG,2006-07-21,2006.62,0,"D_IGN72_Grande_Terre"
6635,ST87 Ouvea,geodetic,,1987,7022,8901,2813,"Geodetic survey, cadastre, topographic mapping, engineering survey.",,Service Topographique de la Nouvelle Caledonie.,EPSG,2002-11-29,,1,"D_ST87_Ouvea"
6636,Petrels 1972,geodetic,"Fundamental point: Astro station DZ on Ile de Petrels. Latitude: 66 deg 40 min 00 sec S; Longitude: 140 deg 00 min 46 sec E (of Greenwich).",1972,7022,8901,2817,"Geodetic survey,  topographic mapping.",,IGN Paris.,EPSG,2002-11-29,,0,"D_Petrels_1972"
6637,Pointe Geologie Perroud 1950,geodetic,"Fundamental point: Astro station G.0 on Pointe Geologie. Latitude: 66 deg 39 min 30 sec S; Longitude: 140 deg 01 min 00 sec E (of Greenwich).",1950,7022,8901,2818,"Geodetic survey,  topographic mapping.",,IGN Paris.,EPSG,2002-11-29,,0,"D_Pointe_Geologie_Perroud_1950"
6638,Saint Pierre et Miquelon 1950,geodetic,,1950,7008,8901,1220,"Geodetic survey, cadastre, topographic mapping, engineering survey.",,IGN Paris.,EPSG,2006-02-03,2006.06,0,"D_Saint_Pierre_et_Miquelon_1950"
6639,MOP78,geodetic,,1978,7022,8901,2815,"Geodetic survey, cadastre, topographic mapping, engineering survey.",,IGN Paris.,EPSG,2002-11-29,,0,"D_MOP78"
6640,Reseau de Reference des Antilles Francaises 1991,geodetic,WGS 84 coordinates of a single station determined during the 1988 Tango mission.,1991,7030,8901,2824,"Geodetic survey, cadastre, topographic mapping, engineering survey.","Replaces Fort Marigot and Sainte Anne (datum codes 6621-22) in Guadeloupe and Fort Desaix (datum code 6625) in Martinique.",IGN Paris.,EPSG,2004-03-26,2004.20,0,"D_RRAF_1991"
6641,IGN53 Mare,geodetic,South-east end of the La Roche base.,1953,7022,8901,2819,"Geodetic survey, cadastre, topographic mapping, engineering survey.",,"Service Topographique de la Nouvelle Caledonie, Direction des Infrastructures, de la Topografie et des Transports Terrestres. www.dittt.gouv.nc",EPSG,2006-07-21,2006.62,0,"D_IGN53_Mare"
6642,ST84 Ile des Pins,geodetic,Pic Nga,1984,7022,8901,2820,"Geodetic survey, cadastre, topographic mapping, engineering survey.",,"Service Topographique de la Nouvelle Caledonie, Direction des Infrastructures, de la Topografie et des Transports Terrestres. www.dittt.gouv.nc",EPSG,2006-07-21,2006.62,0,"D_ST84_Ile_des_Pins"
6643,ST71 Belep,geodetic,,1971,7022,8901,2821,"Geodetic survey, cadastre, topographic mapping, engineering survey.",,Service Topographique de la Nouvelle Caledonie.,EPSG,2002-11-29,,0,"D_ST71_Belep"
6644,NEA74 Noumea,geodetic,Noumea old signal station.,1974,7022,8901,2823,"Geodetic survey, cadastre, topographic mapping, engineering survey.",,"Service Topographique de la Nouvelle Caledonie, Direction des Infrastructures, de la Topografie et des Transports Terrestres. www.dittt.gouv.nc",EPSG,2006-07-21,2006.62,0,"D_NEA74_Noumea"
